#Transcript position	Transcript coverage profile
0.0	0.1769677014704274
1.0	0.04277250745215697
2.0	0.03782617732053414
3.0	0.0389756037359586
4.0	0.05366912981536891
5.0	0.05565835701191332
6.0	0.033051158207515995
7.0	0.07134335595879725
8.0	0.06267384854182804
9.0	0.05937270355190829
10.0	0.019741481391604494
11.0	0.015705232443490452
12.0	0.01650007546297381
13.0	0.035582170098160906
14.0	0.02395042836671815
15.0	0.0329614791198897
16.0	0.057206999996103035
17.0	0.022381048036299613
18.0	0.038042524851538445
19.0	0.009737436598913232
20.0	0.03031372829189069
21.0	0.011004821966198028
22.0	0.03180533286858224
23.0	0.020205244266449936
24.0	0.06261795089221169
25.0	0.03615847797844819
26.0	0.031132071042229238
27.0	0.02945868436467038
28.0	0.0324261102803205
29.0	0.07189333806986387
30.0	0.04412770783382804
31.0	0.029371294408486504
32.0	0.007165053693222305
33.0	0.030762504722282247
34.0	0.004676757609884018
35.0	0.0034108904860518942
36.0	0.0117752995670701
37.0	0.020266985073754892
38.0	0.04223445572727714
39.0	0.023802962375443888
40.0	0.016547197436401033
41.0	0.03229386848578315
42.0	0.022587497753478906
43.0	0.01740322302327912
44.0	0.019689751021543998
45.0	0.031812459011178615
46.0	0.029414892016764303
47.0	0.03636023333283336
48.0	0.014460936736451019
49.0	0.006818517416553715
50.0	0.01296787759901216
51.0	0.007220304667585467
52.0	0.003351372658514753
53.0	0.01518400069007949
54.0	0.026246855563178184
55.0	0.04197607730222501
56.0	0.02114161694526686
57.0	0.00516224636465731
58.0	0.017117993923288263
59.0	0.0
60.0	0.010312244699864312
61.0	0.020617262757182994
62.0	0.012492161724031614
63.0	0.017236967640672222
64.0	0.010610654420751875
65.0	0.053068592699879964
66.0	0.04955440460534544
67.0	0.031625595517660074
68.0	0.015337530105388473
69.0	0.0350456157254148
70.0	0.07909464658106083
71.0	0.02692371748525175
72.0	0.07276879365949546
73.0	0.03529717284268011
74.0	0.006459498033934944
75.0	0.04398036906840776
76.0	0.04617578102792222
77.0	0.003063807790188039
78.0	0.013717379139165592
79.0	0.02178675913868725
80.0	0.0043114370463116156
81.0	0.02035355007548669
82.0	0.027967528843137735
83.0	0.029067486782784077
84.0	0.0075515167176306765
85.0	0.00889032104636845
86.0	0.01852277543995581
87.0	0.02693000671262006
88.0	0.023502192542574053
89.0	0.0473331332488798
90.0	0.03984209833962057
91.0	0.013491918892857743
92.0	0.03391187283598904
93.0	0.03304030053385295
94.0	0.05757586245274363
95.0	0.05163390404300698
96.0	0.041916951293906594
97.0	0.035051226503096194
98.0	0.03405140882542066
99.0	0.015572413691215595
