#Transcript position	Transcript coverage profile
0.0	0.109634030202983
1.0	0.11099543570625503
2.0	0.08926593273591515
3.0	0.06419929216867858
4.0	0.0730869410499056
5.0	0.0835036854140603
6.0	0.11501322209862995
7.0	0.10009884796784968
8.0	0.08123495383158105
9.0	0.09729790069827694
10.0	0.09510854107199793
11.0	0.11265794906773491
12.0	0.14527153670514154
13.0	0.137959577197883
14.0	0.12367897415103737
15.0	0.09306410234443767
16.0	0.09704800042575654
17.0	0.07878813728177006
18.0	0.045546407569662
19.0	0.06535049023933337
20.0	0.10720159051321111
21.0	0.1235775542916748
22.0	0.17924581897803402
23.0	0.1902235162033039
24.0	0.12446004725687601
25.0	0.12162280982224291
26.0	0.08720722248004742
27.0	0.07421593610318701
28.0	0.08013375235606539
29.0	0.088527745035598
30.0	0.12871494700338065
31.0	0.17442010804622463
32.0	0.19729629146476696
33.0	0.16404249557208103
34.0	0.13234489509228098
35.0	0.09917117826085835
36.0	0.13310624091407253
37.0	0.14478011799860294
38.0	0.12185103490246664
39.0	0.1226058890826718
40.0	0.1565354733601955
41.0	0.1842717386745046
42.0	0.13809187258728817
43.0	0.16127231550696244
44.0	0.1271357758422656
45.0	0.12587643503701415
46.0	0.1006849750360277
47.0	0.08054180348741448
48.0	0.12391647112704952
49.0	0.1387291814598091
50.0	0.11205310441990599
51.0	0.10456283607625805
52.0	0.11408520745197341
53.0	0.13138102598590412
54.0	0.1608399741714871
55.0	0.12501775275597435
56.0	0.09432171204499692
57.0	0.07375985629955006
58.0	0.11203571133600083
59.0	0.07893609338955156
60.0	0.07877846985269966
61.0	0.12137478766183328
62.0	0.13864589424904047
63.0	0.17579508584381137
64.0	0.1462804208488983
65.0	0.10539870793049892
66.0	0.13910363576559304
67.0	0.14308608428515918
68.0	0.14967867580194066
69.0	0.16688988863397552
70.0	0.17075805946238926
71.0	0.15540117988627605
72.0	0.1536088118102537
73.0	0.12882673990742552
74.0	0.155250771012282
75.0	0.14520999417622854
76.0	0.1216312101115973
77.0	0.10647942963631851
78.0	0.16142151272208272
79.0	0.10053547028548437
80.0	0.12218822089005485
81.0	0.12485609576971271
82.0	0.16269223529695911
83.0	0.17857366150870657
84.0	0.154711166035519
85.0	0.18246999376661707
86.0	0.14999251993213528
87.0	0.12125454595855048
88.0	0.13903968454237992
89.0	0.12659701034374649
90.0	0.1823128998518954
91.0	0.19985768519899286
92.0	0.22968132059310212
93.0	0.19959855986266112
94.0	0.19333529943379923
95.0	0.20280513110454673
96.0	0.2206926777342002
97.0	0.1638110379296789
98.0	0.05578234835834421
99.0	0.01662648466686624
