#Transcript position	Transcript coverage profile
0.0	0.09664123483168549
1.0	0.13953170081725735
2.0	0.1683459472940726
3.0	0.09600796538369782
4.0	0.07953395521285557
5.0	0.09164534044859175
6.0	0.12116406008416672
7.0	0.14859230804995643
8.0	0.13984149621720704
9.0	0.1284123099316201
10.0	0.1198765316167533
11.0	0.08353367336990557
12.0	0.05927361504460246
13.0	0.07081456011839173
14.0	0.0912336142774928
15.0	0.167069696110816
16.0	0.22353292264042424
17.0	0.20030031217264788
18.0	0.17429961823929332
19.0	0.13298490247159994
20.0	0.11316452097029431
21.0	0.08434079485474857
22.0	0.07145420052817511
23.0	0.07710530556178821
24.0	0.12324856307587573
25.0	0.11314353413329657
26.0	0.10998546634357156
27.0	0.10576883140167784
28.0	0.11563017142579642
29.0	0.07921410152519139
30.0	0.06969875579674316
31.0	0.0944029599653612
32.0	0.13808116470458742
33.0	0.12802760393060428
34.0	0.10015726271362209
35.0	0.10527534001089547
36.0	0.06978672364029344
37.0	0.05425618403844107
38.0	0.130192577421749
39.0	0.07236600587210582
40.0	0.06994312651458914
41.0	0.11355998191525202
42.0	0.11363520614157739
43.0	0.11829838037140397
44.0	0.11019713276632902
45.0	0.09661953446565921
46.0	0.07422560446308965
47.0	0.06990091261210392
48.0	0.11359090855527174
49.0	0.13738660615709472
50.0	0.15126650601179129
51.0	0.1477419548936671
52.0	0.1276442480927311
53.0	0.11037421113816073
54.0	0.07608300625184276
55.0	0.09180143352683594
56.0	0.15234739318122187
57.0	0.1847287608255468
58.0	0.15975341496405535
59.0	0.13392630264031635
60.0	0.134265778331348
61.0	0.07925805199635208
62.0	0.06199911835932312
63.0	0.09598100464461286
64.0	0.14522280676074606
65.0	0.14518678371683297
66.0	0.1028629758834006
67.0	0.09908457514216064
68.0	0.09138014375433678
69.0	0.13386003401654245
70.0	0.13423860799086912
71.0	0.15763866764943726
72.0	0.17026539341789756
73.0	0.13376286065913404
74.0	0.10283052876608008
75.0	0.09811886885585103
76.0	0.17060193441422358
77.0	0.1424969335472498
78.0	0.1270470528897839
79.0	0.1435774551630513
80.0	0.14853831034119083
81.0	0.18184008326507553
82.0	0.12695726142366123
83.0	0.13560438742958084
84.0	0.1368891707739061
85.0	0.12205410120826038
86.0	0.11613589809835587
87.0	0.1501618415530404
88.0	0.16720272303535938
89.0	0.16502592646898598
90.0	0.20724352558753523
91.0	0.16327461285431083
92.0	0.13580403516806822
93.0	0.14401485866669717
94.0	0.16604855964402213
95.0	0.14172368048804368
96.0	0.10871377640281826
97.0	0.105525954339083
98.0	0.04068313579564296
99.0	0.007300116597352554
