#Transcript position	Transcript coverage profile
0.0	0.09974565048578136
1.0	0.1427288842137011
2.0	0.15199231756080747
3.0	0.11016052176549217
4.0	0.08521558421333827
5.0	0.08341037807599856
6.0	0.12588032727094217
7.0	0.08714951678923093
8.0	0.08143429637980529
9.0	0.11535093492068674
10.0	0.14239955314255404
11.0	0.13545839121276143
12.0	0.11406892147878012
13.0	0.14652781399588158
14.0	0.11402849523132065
15.0	0.08544634091298843
16.0	0.09975125560812227
17.0	0.15134194968919845
18.0	0.15568862124793054
19.0	0.17024704390899753
20.0	0.15641225591269853
21.0	0.17607046718949734
22.0	0.15958445502004734
23.0	0.16318572463413678
24.0	0.10729221160241181
25.0	0.08185499271436064
26.0	0.14920016435296074
27.0	0.12450616637052699
28.0	0.09407407216432714
29.0	0.12268999315727093
30.0	0.12563932359217234
31.0	0.1201610679547305
32.0	0.1155270451602383
33.0	0.09877338769796888
34.0	0.0997734525469939
35.0	0.11062429042288777
36.0	0.07526588002839972
37.0	0.08940888880587705
38.0	0.09905414991963297
39.0	0.12567526186070324
40.0	0.12939860683783852
41.0	0.1582300039023797
42.0	0.12968602553948205
43.0	0.0856548937287559
44.0	0.11366921977650127
45.0	0.07746100543684535
46.0	0.10877181870020956
47.0	0.08027515438976443
48.0	0.08622979772847666
49.0	0.08389957704169516
50.0	0.09471801455522051
51.0	0.1257137188322931
52.0	0.12426485057296197
53.0	0.1320042694651165
54.0	0.13548263930901547
55.0	0.17813935186467725
56.0	0.17386704975364592
57.0	0.1807034407211213
58.0	0.1572418388272641
59.0	0.1329762529398505
60.0	0.09498000504390082
61.0	0.13177850154775902
62.0	0.14037467210159651
63.0	0.1265872760557199
64.0	0.09189727508423598
65.0	0.1109484878969389
66.0	0.16295340978957132
67.0	0.1259642445595138
68.0	0.1414865096347793
69.0	0.1254264419110336
70.0	0.1439406832303474
71.0	0.1599023831391596
72.0	0.1560865316314176
73.0	0.15691813429977836
74.0	0.15475014029354023
75.0	0.1932936062036514
76.0	0.18773006585652058
77.0	0.1627611833911146
78.0	0.13940795318436186
79.0	0.1514248194925053
80.0	0.11735350388936863
81.0	0.11814405690503028
82.0	0.20269625711768635
83.0	0.17250543233256815
84.0	0.15312682435511618
85.0	0.10977656660885735
86.0	0.11302352925965796
87.0	0.1394976362152991
88.0	0.16524577889032294
89.0	0.17624287082214235
90.0	0.18662340176491254
91.0	0.15737612744708404
92.0	0.16924469546655435
93.0	0.12307489065103665
94.0	0.10597747961411375
95.0	0.08265106151699184
96.0	0.04987576155655318
97.0	0.04733282044450352
98.0	0.03876073328099575
99.0	0.003882925949950613
