#Transcript position	Transcript coverage profile
0.0	0.11406404001119087
1.0	0.12284189805744
2.0	0.1134936871026305
3.0	0.10273315770703616
4.0	0.10149840733125991
5.0	0.11254578155036812
6.0	0.10923362051047258
7.0	0.07299369559544033
8.0	0.0475369808843056
9.0	0.06316171007697943
10.0	0.1029018012197198
11.0	0.10740242683294161
12.0	0.08358691805178307
13.0	0.09417720782406974
14.0	0.06914836634687808
15.0	0.059389095047836876
16.0	0.11757062471713953
17.0	0.197876114720475
18.0	0.1683930748568107
19.0	0.17336989200819683
20.0	0.18062348876501474
21.0	0.11614236232346938
22.0	0.10969620647117506
23.0	0.08769058636213797
24.0	0.0542841932947856
25.0	0.07091596722186039
26.0	0.06927613537937999
27.0	0.08953976608399446
28.0	0.12263321376364389
29.0	0.12342933123284346
30.0	0.11122357233116027
31.0	0.14316637913136437
32.0	0.16579456682841387
33.0	0.14258189559337064
34.0	0.1410403831754887
35.0	0.1449085175535521
36.0	0.1481024686880777
37.0	0.15115241749743866
38.0	0.15436475998800955
39.0	0.13492190992693393
40.0	0.12970510798717688
41.0	0.16283683185397052
42.0	0.10295288213404245
43.0	0.12034434096439124
44.0	0.10962660422312849
45.0	0.12017842050044412
46.0	0.1496463109954049
47.0	0.11136679178041464
48.0	0.14205855552336005
49.0	0.2165208731139975
50.0	0.18216868862279523
51.0	0.12786573693151518
52.0	0.12037892576103931
53.0	0.1313113056783164
54.0	0.16830374619169622
55.0	0.1487264957153246
56.0	0.1534812046659309
57.0	0.1597891877613913
58.0	0.13304003605848358
59.0	0.11800473258918143
60.0	0.12497733613572269
61.0	0.12378638719454753
62.0	0.12117665813428566
63.0	0.10457269201699876
64.0	0.0636720687451006
65.0	0.06723873226351489
66.0	0.1183598554525824
67.0	0.15131473209755772
68.0	0.14730808294030284
69.0	0.1612288631906603
70.0	0.14620955256063478
71.0	0.13853404066260613
72.0	0.11985579011935198
73.0	0.15133274805746696
74.0	0.17758618157513048
75.0	0.18249092378502432
76.0	0.17156597183801567
77.0	0.17928413730709056
78.0	0.20207953541836027
79.0	0.23178605282636885
80.0	0.21068450971963174
81.0	0.11163766419809555
82.0	0.1051313826250068
83.0	0.14531557732898664
84.0	0.18454215084473208
85.0	0.1683332075421817
86.0	0.1587810128685668
87.0	0.13653061453358237
88.0	0.1450675353452048
89.0	0.1735454360259169
90.0	0.1515171629084929
91.0	0.11241906927154317
92.0	0.15860440471614498
93.0	0.2203489085236997
94.0	0.21616775296348545
95.0	0.1965591819315182
96.0	0.1935359304003476
97.0	0.17242530596842973
98.0	0.07896802331269864
99.0	0.02452608879996484
