#Transcript position	Transcript coverage profile
0.0	0.070705987487408
1.0	0.0807480951675895
2.0	0.11839197294722695
3.0	0.16744730584527553
4.0	0.15828383292151324
5.0	0.1489710542879509
6.0	0.1446031749974947
7.0	0.11755749749798398
8.0	0.10275761257074226
9.0	0.05532844167649481
10.0	0.057378360066476584
11.0	0.07647331513609362
12.0	0.07517151398978496
13.0	0.11100818881082129
14.0	0.11816206579335091
15.0	0.14506852580219634
16.0	0.11414402276226536
17.0	0.07929833336019448
18.0	0.06290006761984988
19.0	0.05402623651235074
20.0	0.06979625137110373
21.0	0.06393740611314014
22.0	0.06697235421321189
23.0	0.09405510753256657
24.0	0.09962812441989646
25.0	0.0973582456108756
26.0	0.059601422104838264
27.0	0.05864545370655576
28.0	0.1323377021473236
29.0	0.14526835392845847
30.0	0.10063199656636321
31.0	0.07922845579620638
32.0	0.10574254320415766
33.0	0.1020868359630143
34.0	0.06427133577040205
35.0	0.08766666335984628
36.0	0.11110404995550746
37.0	0.10363339714052835
38.0	0.121109600597358
39.0	0.1194763037027057
40.0	0.11515826050255924
41.0	0.08996942696753207
42.0	0.042577443692014015
43.0	0.08770058763059338
44.0	0.08195237494455769
45.0	0.08864001136115922
46.0	0.08865842012163733
47.0	0.06445331459645107
48.0	0.07380836303564817
49.0	0.07479423871616005
50.0	0.10077132602524534
51.0	0.132431574584781
52.0	0.13233490100771533
53.0	0.16971033864301538
54.0	0.11648434201111771
55.0	0.07673823742137842
56.0	0.037090511216529995
57.0	0.029175339131091674
58.0	0.08738587803278129
59.0	0.09473735416077697
60.0	0.13405195679058177
61.0	0.1436117493872772
62.0	0.12706202341520897
63.0	0.1379806101646904
64.0	0.13353346832259408
65.0	0.12102307706359601
66.0	0.12875470651901
67.0	0.20000847896424337
68.0	0.14711170556403075
69.0	0.14314653510445177
70.0	0.13482644578372582
71.0	0.11955565735921421
72.0	0.14749423070136083
73.0	0.1963465341490235
74.0	0.17666264595022096
75.0	0.1750141910613108
76.0	0.18759010393297335
77.0	0.18988608889643982
78.0	0.13677149204824113
79.0	0.16245289573491584
80.0	0.17893705516026448
81.0	0.18621487202312337
82.0	0.1743949136116128
83.0	0.1546197118701338
84.0	0.15775241529983638
85.0	0.13312707177578328
86.0	0.11476222518597752
87.0	0.17400974712686318
88.0	0.24491491840128599
89.0	0.20838929643335505
90.0	0.21048901669254305
91.0	0.20848565357907434
92.0	0.1801276336231567
93.0	0.08406629252715664
94.0	0.13994009647353964
95.0	0.18359790697146425
96.0	0.17498857342620575
97.0	0.10951974940686618
98.0	0.06773985866700695
99.0	0.018517313298475068
