#Transcript position	Transcript coverage profile
0.0	0.09287592424121656
1.0	0.1380379374599825
2.0	0.12769445085174674
3.0	0.07205402504667843
4.0	0.08823277633826516
5.0	0.0965546296118274
6.0	0.11622080097051996
7.0	0.12438411155686109
8.0	0.07257339222290941
9.0	0.07352259384658782
10.0	0.10695897337792122
11.0	0.12635617953386702
12.0	0.10478115038075168
13.0	0.12087914099824693
14.0	0.14247951937083517
15.0	0.12128872845582281
16.0	0.14377206767139492
17.0	0.1320469413764606
18.0	0.1057206726452064
19.0	0.10554030020994631
20.0	0.13441674174880583
21.0	0.14194555735492909
22.0	0.15544864250507245
23.0	0.10283856351080725
24.0	0.07859384385269451
25.0	0.0901208640834859
26.0	0.1082919626275136
27.0	0.10621185199763108
28.0	0.10750867983289486
29.0	0.12878079242427612
30.0	0.10662609190963815
31.0	0.10351367866606806
32.0	0.10310985614367543
33.0	0.12356228609977965
34.0	0.10997668730897582
35.0	0.12484489631220445
36.0	0.11763297294156902
37.0	0.12553609457852144
38.0	0.1062030131118053
39.0	0.06494392018150766
40.0	0.088896125147166
41.0	0.09684431255217066
42.0	0.10421117728719625
43.0	0.09040207325176391
44.0	0.1052272514904825
45.0	0.13332818254031897
46.0	0.14832840721332735
47.0	0.16053394979051347
48.0	0.19272608574010355
49.0	0.2437546828832918
50.0	0.22366194428269598
51.0	0.24382456776186057
52.0	0.157251212486954
53.0	0.1382884540064594
54.0	0.1095034433072439
55.0	0.13778511747386096
56.0	0.13860399783515787
57.0	0.14836319110702625
58.0	0.1674147969168659
59.0	0.14849111099635343
60.0	0.18066479598229723
61.0	0.21001435545340266
62.0	0.1869257578937433
63.0	0.198062334092289
64.0	0.21850956730705232
65.0	0.15037120896770148
66.0	0.12027077052403322
67.0	0.08312312649000574
68.0	0.07810834541165866
69.0	0.12345787268246167
70.0	0.1644035620773401
71.0	0.13736930128451616
72.0	0.16814089919475503
73.0	0.10457361944950587
74.0	0.17715213303630736
75.0	0.1762998383534771
76.0	0.2017360539570582
77.0	0.19362708576615534
78.0	0.1771052876804746
79.0	0.13951269862121388
80.0	0.08197007375883006
81.0	0.06412669675029534
82.0	0.09629559170823905
83.0	0.08848621209928004
84.0	0.14139260447623736
85.0	0.14129783393894566
86.0	0.1455520424538866
87.0	0.20146406033055517
88.0	0.18339920179500455
89.0	0.17753353233951608
90.0	0.17181258699505048
91.0	0.19826398397070333
92.0	0.23089551489146556
93.0	0.26082374131982633
94.0	0.21318191598811653
95.0	0.17470640762380713
96.0	0.12565885467108084
97.0	0.09208401079208607
98.0	0.06852941927970091
99.0	0.03365543927308952
